Course ID,Course Title,Course Description,URL,Instructor,Course Rating,Number of Ratings,Course Length,Number of Lectures,Difficulty,Number of Students,Subscription Type,Price
204,JavaScript in 12 Easy Lessons,A beginners guide to modern JavaScript,https://www.udemy.com/course/javascript-in-12-easy-lessons/,Nicholas Lever,4.6,88,1.5 total hours,14 lectures,Beginner,"5,934 students",True,ree
207,OAuth2 & OpenID Core: Best Practices For Implementers 2020,"Authentication & Security W/ OAuth 2.0 & OIDC Core. Includes Deprecated Grants, JWTs, PKCE. Essential For FinTech Devs!",https://www.udemy.com/course/oauth2-openid-core-technical-deep-dive/,Dexter Awoyemi,4.1,88,1.5 total hours,44 lectures,All Levels,475 students,True,ree
210,Sending Mail in PHP using PHP MAILER,Send Mail in PHP using PHP Mailer,https://www.udemy.com/course/sending-mail-in-php-using-php-mailer/,Peterson Fredrick,4.8,87,1.5 total hours,9 lectures,Beginner,"11,145 students",True,ree
213,Benefits of Thinking Mobile First Future of Website Design,How to start thinking about mobile and why you should create your website with mobile in mind.,https://www.udemy.com/course/thinking-mobile-websites-smart-design-tutorial/,Laurence Svekis,4.2,87,1.5 total hours,21 lectures,Beginner,"25,304 students",True,ree
216,Web Development with Kotlin,"Build microservice in Kotlin without prior Java knowledge, using REST and GraphQL",https://www.udemy.com/course/web-development-with-kotlin/,Alexey Soshin,4.1,86,1.5 total hours,27 lectures,Intermediate,"8,949 students",True,ree
171,JavaScript 3 practice projects Input form Exercise Generator,Learn JavaScript creating 3 unique interactive projects from scratch - JavaScript DOM element selection and manipulation,https://www.udemy.com/course/javascript-project-course/,Laurence Svekis,4.2,82,1.5 total hours,31 lectures,All Levels,"12,379 students",True,ree
174,Learn To Create A Website In 1 Hour. No Tech Skills Required,Do you need a website? Let us help you by teaching you everything you need to know and no tech skills are required.,https://www.udemy.com/course/learn-to-create-a-website-in-1-hour-/,Devon Campbell,4.2,79,2 total hours,14 lectures,Beginner,"7,651 students",True,ree
177,HTML Canvas Crash Course for Beginners,"How to use HTML, CSS and vanilla JavaScript to create beautiful interactive animations for your website.",https://www.udemy.com/course/html-canvas-crash-course-for-beginners/,Frank Dvorak,5.0,79,1 total hour,12 lectures,Beginner,"1,792 students",True,ree
180,WordPress Plugins and Widgets,Guide to using WordPress How Plugins and Widgets work and which ones are most commonly used.,https://www.udemy.com/course/wordpress-plugins-and-widgets/,Laurence Svekis,4.4,79,1 total hour,13 lectures,Beginner,"13,340 students",True,ree
183,Learn CSS Basics,Learn to Write CSS. This course is useful for absolute beginners!,https://www.udemy.com/course/css-in-one-hour/,Srini Vanamala,4.3,78,2 total hours,15 lectures,Beginner,,True,ree
186,Ruby on Rails 5 Tutorial: Build web application in 30minutes,"Step by Step Hands-on Ruby on Rails course. With Cloud IDE(PaizaCloud), build Ruby on Rails application in your browser.",https://www.udemy.com/course/paizacloud-ruby-on-rails-en/,PaizaCloud PaizaCloud,4.2,77,42 total mins,16 lectures,Beginner,"8,979 students",True,ree
189,Learn HTML,Learn to develop a webpages,https://www.udemy.com/course/learn-html-by-ganesh_kavhar/,ganesh kavhar,4.1,77,40 total mins,13 lectures,Beginner,"5,140 students",True,ree
192,How to Make a Food Ordering Restaurant Website in WordPress,Setup a Commission-Free Food Ordering Website (Real-Time App Notifications),https://www.udemy.com/course/food-ordering-restaurant-website-in-wordpress/,Hogan Chua,4.7,75,2 total hours,16 lectures,Beginner,"5,396 students",True,ree
195,Build and Deploy a NodeJS API,In 30 minutes! Practical development for prototypes.,https://www.udemy.com/course/build-and-deploy-a-nodejs-api/,Duane Bester,4.7,75,2 total hours,32 lectures,Beginner,"7,363 students",True,ree
198,Hosting your static website on Amazon AWS S3 service,steps to host your static website on Amazon S3 with very low cost (less than 1Dollar/m) and very fast without any server,https://www.udemy.com/course/hosting-a-static-website-on-amazon-aws-s3-service/,Osama Al Masalemah,4.1,75,1.5 total hours,16 lectures,Beginner,"3,230 students",True,ree
201,A fast-paced WordPress Website Setup from start to finish,"Quickly setup a website using WordPress, build an email list, and manage your Google listing.",https://www.udemy.com/course/the-ultimate-fast-paced-wordpress-website-course/,Tony Mikiciuk,4.2,74,2 total hours,37 lectures,Beginner,"9,146 students",True,ree
204,"Angular, React and Vue 3 Translations (i18n)","Angular 10 using ngx-translate, React 16 with typescript using react-i18next, Vue 3 with typescript using vue-i18n",https://www.udemy.com/course/multilanguage-site-using-angular-react-vue-and-python/,Antonio Papa,4.7,74,44 total mins,5 lectures,Beginner,"9,426 students",True,ree
207,How to MAKE a WordPress Website - PROFESSIONAL - (PART 1),Create a WordPress Website Step by Step - DRAG AND DROP,https://www.udemy.com/course/how-to-make-a-website-with-wordpress-professional-part-1/,Wordpress Guru,3.8,73,33 total mins,8 lectures,Beginner,"4,389 students",True,ree
210,Getting Started Web Development Tools and Resources,Basics of web development - how to get started learning and understanding the basic foundations for web development,https://www.udemy.com/course/web-development-introduction/,Laurence Svekis,4.5,73,1 total hour,13 lectures,Beginner,"8,726 students",True,ree
213,Programming for Structural Engineers (Part 1 - The Basics),Go from zero programming experience to creating and solving structural models with Python and JavaScript!,https://www.udemy.com/course/programming-for-structural-engineers-part-1-the-basics/,"SkyCiv Engineering, Stuart Gale, Steve Richardson",4.6,73,1.5 total hours,9 lectures,Beginner,"1,797 students",True,ree
216,Python Streamlit for making Web Applications,"Want to make websites without using HTML, CSS and JS? Learn to use Streamlit to build Web Applications using only Python",https://www.udemy.com/course/python-streamlit-for-making-web-applications/,sharan babu,4.4,72,1.5 total hours,12 lectures,Beginner,"6,903 students",True,ree
171,Modern Javascript Crash Course,Master Javascript in a fast way,https://www.udemy.com/course/modern-javascript-crash-course/,Kim Chen,4.2,72,32 total mins,15 lectures,All Levels,"6,740 students",True,ree
174,Build a Squarespace website step by step (template included),Easily build a 5 page Squarespace website from Start to Finish,https://www.udemy.com/course/build-a-squarespace-website-step-by-step/,Cristina Gavrila,4.1,71,1.5 total hours,35 lectures,Beginner,"6,903 students",True,ree
177,WordPress E-commerce theme for Woocommerce using Elementor,WordPress for Ecommerce site using WooCommerce and custom made theme using Elementor Theme builder,https://www.udemy.com/course/wordpress-ecommerce-theme-for-woocommerce-using-elementor/,Ankit Sharma,4.6,70,1.5 total hours,16 lectures,Beginner,"3,054 students",True,ree
180,How to Make a WordPress Website - Step by Step for Beginners,Create an AMAZING website in under 2 hours!,https://www.udemy.com/course/create-a-parallax-wordpress-website/,Hogan Chua,4.7,70,2 total hours,16 lectures,Beginner,"7,108 students",True,ree
183,A Beginners Guide to Python 3 Web Development Using Flask,"Create & deploy a profile page driven by Google sheets using Python 3, flask, bulma, docker & google cloud run",https://www.udemy.com/course/a-beginners-guide-to-python-3-web-development-using-flask/,Morgan Page,4.2,69,1 total hour,11 lectures,Beginner,"5,520 students",True,ree
186,php basics for beginners,learn the basics of php,https://www.udemy.com/course/php-basics-for-biggeners/,Ijaz Ali,3.8,68,2 total hours,32 lectures,Beginner,"6,272 students",True,ree
189,Google Spreadsheet Data API Apps Script Code JSON JavaScript,How to use Data in a Google Sheet to output as JSON for your website sharing Google Sheets as JSON get data with AJAX,https://www.udemy.com/course/sheet-as-json/,Laurence Svekis,4.7,68,1.5 total hours,14 lectures,Intermediate,"7,560 students",True,ree
192,Introduction to Node.js Development,"Basics of creating a server using Node, useful framework called Express, server-side templates, and deploying on Heroku.",https://www.udemy.com/course/refactoru-intro-nodejs/,RefactorU LLC,4.2,67,1 total hour,16 lectures,Expert,"2,359 students",True,ree
195,Free WordPress Website Designing Beginners Course,Learn WordPress Website Designing Start To End,https://www.udemy.com/course/anish-kokani-free-wordpress-beginners-course/,Anish Kokani,4.5,67,1.5 total hours,16 lectures,Beginner,"5,133 students",True,ree
198,Become a Web Designer - HTML for Beginners,Enable your career to become a Web Designer by learning HTML5,https://www.udemy.com/course/starthtml/,Chandrasekaran Janardhanan,4.9,67,2 total hours,96 lectures,Beginner,"2,729 students",True,ree
201,How to Make a WordPress Website Multilingual,Learn how to Setup a Multilingual Website that Automatically Translates Your Site Content.,https://www.udemy.com/course/how-to-make-a-wordpress-website-multilingual/,Tom Johnson,4.0,66,37 total mins,5 lectures,Beginner,"7,136 students",True,ree
204,Django with GeoLocation,Django Geolocation with folium explained in a project based tutorial,https://www.udemy.com/course/django-with-geolocation/,Django Ninjas,4.0,65,1.5 total hours,5 lectures,Intermediate,"6,814 students",True,ree
207,Learn PHP Basics for WordPress,Learn the basics of PHP required to become a WordPress Developer,https://www.udemy.com/course/learn-php-basics-for-wordpress/,Alexander Oni,4.5,65,1 total hour,11 lectures,Beginner,"5,088 students",True,ree
210,Pro How To Start A Blogging Business for Beginners,Blogging and Building An Affiliate Marketing Web Site For Beginner,https://www.udemy.com/course/pro-how-to-start-a-blogging-business-for-beginners/,Weng Honn Kan,4.1,62,1.5 total hours,37 lectures,All Levels,"7,952 students",True,ree
213,How to Build a Follow UnFollow System In PHP using Laravel,Learn how to partialiy refresh a page and setup realtime notification using axios.,https://www.udemy.com/course/how-to-build-a-follow-unfollow-system-with-laravel/,Oziri Emeka,4.3,61,3.5 total hours,23 lectures,Intermediate,"12,235 students",True,ree
216,Local Development Environments for Web Design,How to install and configure a local dev environment using LAMP stacks.,https://www.udemy.com/course/local-development-environments-for-web-design/,Kray Mitchell,4.2,61,1.5 total hours,31 lectures,Beginner,"9,906 students",True,ree
171,Rails Ecommerce App with HTML Template from Themeforest,Ruby on Rails PRO: Create Custom Ecommerce Application with Template from Themeforest Website,https://www.udemy.com/course/rails-ecommerce-app-with-html-template-from-themeforest/,Evgen Obraztsov,3.8,60,2 total hours,22 lectures,Intermediate,"1,512 students",True,ree
174,Data Project with Beautiful Soup - Web Scraping E-Commerce,Learn how to scrape E-Commerce Websites with Beautiful Soup,https://www.udemy.com/course/data-project-with-beautiful-soup-web-scraping-e-commerce/,Alexander Schlee,4.8,60,1 total hour,6 lectures,All Levels,"7,497 students",True,ree
177,"Richard Stibbard's ""jQuery UI Interfaces"" - A mini course",A series of mini-projects showing how to build various styles of AJAX-driven jQuery user interfaces.,https://www.udemy.com/course/richard-stibbards-jquery-ui-interfaces/,Richard Stibbard,4.8,60,1 total hour,7 lectures,Beginner,"4,952 students",True,ree
180,Mastering CSS Grid,Learn CSS Grid from zero to mastery,https://www.udemy.com/course/css-grid-mastering/,Hesham Hassan,4.9,60,2 total hours,28 lectures,All Levels,"2,464 students",True,ree
183,How to Create a WordPress Blog for Free,Learn how to use WordPress and create a blog for free,https://www.udemy.com/course/how-to-create-a-wordpress-blog-for-free/,Gvidas Maskoliunas,4.4,59,1.5 total hours,19 lectures,Beginner,"7,516 students",True,ree
186,Optimize websites for better GTmetrix Score (Free method),"Website optimization using free plugins, serve scaled images, Defer parsing of JavaScript, Expire Headers, Cache etc",https://www.udemy.com/course/optimize-websites-for-better-gtmetrix-score-free-method/,Saujan Man Pradhan,4.4,58,38 total mins,8 lectures,Beginner,"3,736 students",True,ree
140,How to Migrate Your Access Database to the Cloud With Caspio,This course will teach you how to create a website application using Caspio's point-and-click user interface,https://www.udemy.com/course/how-to-migrate-your-access-database-to-the-cloud-with-caspio/,Ned Pajic,4.8,50,1 total hour,5 lectures,Beginner,"6,499 students",True,ree
143,How to install wordpress on localhost and live server,Install and configure a web development environment on your computer and live server with practical method,https://www.udemy.com/course/how-to-install-wordpress-on-localhost-and-live-server/,Micro Tuts,4.6,49,30 total mins,9 lectures,Beginner,"5,072 students",True,ree
146,Angular Fundamental Course for Absolute Beginners 2022,"A quick introduction to the Angular framework, focusing on its most commonly used parts",https://www.udemy.com/course/angular-fundamental-course-for-absolute-beginners-2022/,Hashmath Rz,4.7,49,2 total hours,31 lectures,Beginner,"3,946 students",True,ree
